,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600986.SH,20191018,4.83,5.0,4.65,4.85,4.92,-0.07,-1.4228,1198570.96,579429.622
1,600986.SH,20191017,4.88,5.1,4.7,4.92,4.95,-0.03,-0.6061,1452188.6,717633.382
2,600986.SH,20191016,4.95,5.15,4.81,4.95,4.92,0.03,0.6098,1827075.87,916829.573
3,600986.SH,20191015,5.3,5.44,4.92,4.92,5.47,-0.55,-10.0548,2485558.15,1264609.25
4,600986.SH,20191014,5.2,5.47,5.0,5.47,4.97,0.5,10.0604,3348433.88,1779608.277
5,600986.SH,20191011,4.97,4.97,4.97,4.97,4.52,0.45,9.9558,244492.97,121513.006
6,600986.SH,20191010,4.25,4.52,4.2,4.52,4.11,0.41,9.9757,572844.13,251411.315
7,600986.SH,20191009,3.78,4.11,3.76,4.11,3.74,0.37,9.893,797366.48,323077.167
8,600986.SH,20191008,3.85,3.89,3.71,3.74,3.86,-0.12,-3.1088,319884.92,121072.296
9,600986.SH,20190930,4.08,4.12,3.84,3.86,4.1,-0.24,-5.8537,397116.45,156981.584
10,600986.SH,20190927,4.07,4.21,4.05,4.1,4.17,-0.07,-1.6787,551980.95,227715.293
11,600986.SH,20190926,4.36,4.37,4.04,4.17,4.32,-0.15,-3.4722,961438.01,402330.418
12,600986.SH,20190925,3.93,4.32,3.89,4.32,3.93,0.39,9.9237,395459.91,167193.403
13,600986.SH,20190924,3.84,3.99,3.81,3.93,3.83,0.1,2.611,231913.78,90412.322
14,600986.SH,20190923,3.89,3.91,3.79,3.83,3.93,-0.1,-2.5445,176973.27,67640.458
15,600986.SH,20190920,3.94,3.98,3.91,3.93,3.95,-0.02,-0.5063,169007.4,66532.139
16,600986.SH,20190919,3.95,3.96,3.85,3.95,3.94,0.01,0.2538,153988.91,60260.674
17,600986.SH,20190918,3.99,4.03,3.92,3.94,3.99,-0.05,-1.2531,153575.35,61046.665
18,600986.SH,20190917,4.13,4.16,3.97,3.99,4.14,-0.15,-3.6232,278425.07,112602.043
19,600986.SH,20190916,4.14,4.22,4.1,4.14,4.09,0.05,1.2225,301523.61,125176.704
20,600986.SH,20190912,4.1,4.11,4.06,4.09,4.08,0.01,0.2451,152490.43,62240.214
21,600986.SH,20190911,4.12,4.14,4.05,4.08,4.1,-0.02,-0.4878,203592.85,83114.712
22,600986.SH,20190910,4.14,4.14,4.05,4.1,4.13,-0.03,-0.7264,209353.74,85589.695
23,600986.SH,20190909,4.03,4.14,4.01,4.13,4.0,0.13,3.25,358926.2,146230.484
