,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603496.SH,20191018,19.65,19.84,19.17,19.19,19.62,-0.43,-2.1916,21886.82,42521.365
1,603496.SH,20191017,19.85,20.04,19.53,19.62,19.84,-0.22,-1.1089,20024.31,39531.161
2,603496.SH,20191016,20.05,20.25,19.43,19.84,20.12,-0.28,-1.3917,37006.21,73409.876
3,603496.SH,20191015,20.52,20.52,20.0,20.12,20.58,-0.46,-2.2352,23121.27,46617.887
4,603496.SH,20191014,20.64,20.77,20.39,20.58,20.18,0.4,1.9822,24477.67,50425.993
5,603496.SH,20191011,20.3,20.47,20.07,20.18,20.35,-0.17,-0.8354,22192.59,44990.027
6,603496.SH,20191010,20.13,20.49,20.01,20.35,20.07,0.28,1.3951,21807.43,44186.971
7,603496.SH,20191009,19.61,20.1,19.6,20.07,19.78,0.29,1.4661,25489.45,50688.993
8,603496.SH,20191008,20.05,20.3,19.76,19.78,20.08,-0.3,-1.494,28891.68,57868.005
9,603496.SH,20190930,20.87,20.91,19.96,20.08,20.91,-0.83,-3.9694,47319.01,95959.691
10,603496.SH,20190927,20.6,21.2,20.56,20.91,20.69,0.22,1.0633,26334.56,55204.238
11,603496.SH,20190926,22.2,22.38,20.53,20.69,22.21,-1.52,-6.8438,71867.21,153104.789
12,603496.SH,20190925,23.3,23.46,21.93,22.21,23.55,-1.34,-5.69,86162.97,194809.257
13,603496.SH,20190924,21.99,23.85,21.98,23.55,21.82,1.73,7.9285,109609.56,251732.711
14,603496.SH,20190923,22.16,22.18,21.46,21.82,22.47,-0.65,-2.8927,37354.55,81232.764
15,603496.SH,20190920,22.05,22.77,21.61,22.47,22.07,0.4,1.8124,45368.95,100654.896
16,603496.SH,20190919,21.87,22.09,21.66,22.07,21.75,0.32,1.4713,30407.65,66625.687
17,603496.SH,20190918,21.93,21.98,21.5,21.75,21.78,-0.03,-0.1377,25559.93,55634.519
18,603496.SH,20190917,22.3,22.51,21.53,21.78,22.4,-0.62,-2.7679,45988.38,100962.039
19,603496.SH,20190916,22.41,22.95,22.22,22.4,22.16,0.24,1.083,58194.92,131670.401
20,603496.SH,20190912,22.35,22.5,21.68,22.16,22.35,-0.19,-0.8501,43618.78,96128.841
21,603496.SH,20190911,22.69,22.96,22.1,22.35,22.69,-0.34,-1.4985,45652.44,103133.976
22,603496.SH,20190910,22.91,23.06,22.18,22.69,22.61,0.08,0.3538,56216.96,127068.633
23,603496.SH,20190909,22.02,22.77,21.72,22.61,21.73,0.88,4.0497,74751.78,166352.625
24,603496.SH,20190906,21.98,21.98,21.27,21.73,21.69,0.04,0.1844,48923.17,105768.468
25,603496.SH,20190905,21.95,22.28,21.34,21.69,21.8,-0.11,-0.5046,84253.71,183691.116
26,603496.SH,20190904,21.49,21.83,21.25,21.8,21.5,0.3,1.3953,78507.44,169115.066
27,603496.SH,20190903,19.92,21.86,19.92,21.5,19.92,1.58,7.9317,96593.31,202521.824
28,603496.SH,20190902,19.36,20.2,19.36,19.92,19.43,0.49,2.5219,36608.42,72587.594
29,603496.SH,20190830,20.25,20.35,19.31,19.43,20.18,-0.75,-3.7166,39925.43,79251.161
30,603496.SH,20190829,19.63,20.2,19.58,20.18,19.71,0.47,2.3846,40489.85,80842.531
31,603496.SH,20190828,19.47,19.83,19.4,19.71,19.71,0.0,0.0,25844.65,50769.352
32,603496.SH,20190827,19.45,19.96,19.41,19.71,19.25,0.46,2.3896,29355.78,57921.26
33,603496.SH,20190826,19.01,19.45,19.01,19.25,19.45,-0.2,-1.0283,20516.93,39497.675
34,603496.SH,20190823,19.96,20.09,19.3,19.45,19.96,-0.51,-2.5551,30739.9,60210.328
35,603496.SH,20190822,20.14,20.18,19.56,19.96,20.05,-0.09,-0.4489,27797.88,55256.025
36,603496.SH,20190821,20.17,20.44,19.92,20.05,20.31,-0.26,-1.2802,29362.21,59034.132
37,603496.SH,20190820,20.28,20.66,20.01,20.31,20.17,0.14,0.6941,45581.02,92866.558
38,603496.SH,20190819,19.38,20.3,19.36,20.17,19.22,0.95,4.9428,52881.41,105716.22
39,603496.SH,20190816,19.09,19.58,18.94,19.22,19.21,0.01,0.0521,33826.42,65018.428
40,603496.SH,20190815,18.75,19.32,18.5,19.21,19.29,-0.08,-0.4147,36682.43,69265.223
41,603496.SH,20190814,19.95,19.99,19.26,19.29,19.6,-0.31,-1.5816,41035.1,80179.262
42,603496.SH,20190813,19.27,19.96,19.2,19.6,19.48,0.12,0.616,59145.64,115845.105
43,603496.SH,20190812,18.08,19.8,18.08,19.48,18.0,1.48,8.2222,50260.17,96421.26
44,603496.SH,20190809,19.0,19.13,17.95,18.0,18.95,-0.95,-5.0132,35317.54,65115.269
45,603496.SH,20190808,18.41,19.03,18.4,18.95,18.36,0.59,3.2135,28245.6,53153.995
46,603496.SH,20190807,18.67,19.15,18.31,18.36,18.59,-0.23,-1.2372,27210.93,51064.037
47,603496.SH,20190806,18.3,18.86,17.63,18.59,18.65,-0.06,-0.3217,34418.91,62871.916
48,603496.SH,20190805,19.07,19.28,18.57,18.65,19.06,-0.41,-2.1511,23654.74,44605.489
49,603496.SH,20190802,18.56,19.08,18.28,19.06,18.94,0.12,0.6336,30201.89,56764.245
50,603496.SH,20190801,18.83,19.07,18.68,18.94,18.85,0.09,0.4775,16713.77,31569.803
51,603496.SH,20190731,19.04,19.08,18.7,18.85,18.99,-0.14,-0.7372,22177.54,41937.373
52,603496.SH,20190730,18.59,19.08,18.41,18.99,18.61,0.38,2.0419,27474.05,51877.409
53,603496.SH,20190729,18.54,18.74,18.4,18.61,18.5,0.11,0.5946,17547.62,32525.062
54,603496.SH,20190726,17.99,18.87,17.9,18.5,17.85,0.65,3.6415,40461.19,75031.08
55,603496.SH,20190725,17.75,18.1,17.71,17.85,17.78,0.07,0.3937,21144.07,37786.248
56,603496.SH,20190724,17.38,18.05,17.27,17.78,17.27,0.51,2.9531,29842.25,52996.3
57,603496.SH,20190723,16.6,17.31,16.6,17.27,16.72,0.55,3.2895,23409.22,40057.324
58,603496.SH,20190722,17.76,17.76,16.6,16.72,17.46,-0.74,-4.2383,30656.43,51850.613
59,603496.SH,20190719,17.67,17.91,17.4,17.46,17.69,-0.23,-1.3002,26566.7,46979.378
60,603496.SH,20190718,18.39,18.49,17.68,17.69,18.7,-1.01,-5.4011,35327.52,63437.91
61,603496.SH,20190717,19.01,19.03,18.67,18.7,19.0,-0.3,-1.5789,16550.29,31159.795
62,603496.SH,20190716,18.39,19.13,18.32,19.0,18.51,0.49,2.6472,29186.65,54988.228
63,603496.SH,20190715,18.42,18.72,17.8,18.51,18.4,0.11,0.5978,20786.46,37957.374
64,603496.SH,20190712,19.1,19.1,18.37,18.4,19.13,-0.73,-3.816,31679.15,59060.149
65,603496.SH,20190711,19.3,19.4,18.89,19.13,19.28,-0.15,-0.778,12968.0,24784.391
66,603496.SH,20190710,28.06,28.18,27.38,27.6,28.06,-0.46,-1.6393,14174.94,39332.831
67,603496.SH,20190709,27.2,28.17,27.2,28.06,28.01,0.05,0.1785,17557.59,48649.735
68,603496.SH,20190708,29.85,29.86,27.41,28.01,29.83,-1.82,-6.1012,32744.92,93447.396
69,603496.SH,20190705,29.08,29.87,29.0,29.83,28.95,0.88,3.0397,27435.17,81087.118
70,603496.SH,20190704,28.8,29.15,28.53,28.95,28.8,0.15,0.5208,12778.78,36859.517
71,603496.SH,20190703,29.56,29.56,28.55,28.8,29.57,-0.77,-2.604,17685.31,51105.07
72,603496.SH,20190702,29.78,29.84,29.39,29.57,30.02,-0.45,-1.499,20047.2,59228.064
73,603496.SH,20190701,28.6,30.36,28.6,30.02,27.98,2.04,7.2909,37358.4,110250.469
74,603496.SH,20190628,28.78,28.78,27.89,27.98,28.87,-0.89,-3.0828,17727.08,49942.247
75,603496.SH,20190627,28.4,29.0,28.4,28.87,28.45,0.42,1.4763,18567.4,53353.686
76,603496.SH,20190626,28.25,28.66,28.06,28.45,28.39,0.06,0.2113,11460.92,32663.135
77,603496.SH,20190625,28.73,29.15,28.02,28.39,29.0,-0.61,-2.1034,19143.66,54335.37
78,603496.SH,20190624,29.06,29.79,28.75,29.0,29.16,-0.16,-0.5487,22318.42,65273.263
79,603496.SH,20190621,28.8,29.44,28.73,29.16,28.73,0.43,1.4967,27461.24,79920.508
80,603496.SH,20190620,29.01,29.06,28.33,28.73,29.11,-0.38,-1.3054,33030.31,94669.579
81,603496.SH,20190619,30.5,30.78,29.1,29.11,29.55,-0.44,-1.489,47772.43,141462.807
82,603496.SH,20190618,28.35,29.55,28.32,29.55,28.65,0.9,3.1414,39332.12,114248.121
83,603496.SH,20190617,28.0,29.35,27.57,28.65,28.12,0.53,1.8848,32632.62,93234.123
84,603496.SH,20190614,27.89,28.93,27.88,28.12,27.85,0.27,0.9695,33872.7,96202.274
85,603496.SH,20190613,27.62,27.86,27.3,27.85,27.66,0.19,0.6869,16635.78,46026.533
86,603496.SH,20190612,27.46,27.84,27.31,27.66,27.56,0.1,0.3628,18925.43,52313.768
87,603496.SH,20190611,26.7,27.66,26.22,27.56,26.6,0.96,3.609,26562.06,71839.992
88,603496.SH,20190610,26.5,27.03,26.39,26.6,26.56,0.04,0.1506,13836.01,36879.371
89,603496.SH,20190606,27.34,27.44,26.34,26.56,27.34,-0.78,-2.853,15108.67,40461.499
90,603496.SH,20190605,26.91,27.78,26.66,27.34,26.6,0.74,2.782,20903.58,56952.1
91,603496.SH,20190604,26.75,27.08,26.4,26.6,26.74,-0.14,-0.5236,11329.38,30296.696
92,603496.SH,20190603,27.3,27.37,26.22,26.74,27.17,-0.43,-1.5826,17698.59,47381.936
93,603496.SH,20190531,26.83,27.75,26.83,27.17,26.89,0.28,1.0413,17702.54,48207.491
94,603496.SH,20190530,27.16,27.2,26.59,26.89,27.22,-0.33,-1.2123,13051.31,35102.06
95,603496.SH,20190529,26.81,27.66,26.81,27.22,27.03,0.19,0.7029,15666.85,42808.094
96,603496.SH,20190528,27.52,28.01,26.94,27.03,27.52,-0.49,-1.7805,27222.83,74950.701
97,603496.SH,20190527,26.46,27.7,26.31,27.52,26.46,1.06,4.006,25112.08,68417.202
98,603496.SH,20190524,27.32,27.89,26.45,26.46,27.67,-1.21,-4.373,24345.82,65610.266
99,603496.SH,20190523,29.0,29.28,27.57,27.67,29.18,-1.51,-5.1748,35368.0,100662.423
100,603496.SH,20190522,27.49,29.38,27.33,29.18,27.5,1.68,6.1091,54645.44,156953.997
101,603496.SH,20190521,26.72,27.86,26.72,27.5,26.72,0.78,2.9192,16031.08,43908.713
102,603496.SH,20190520,27.1,27.4,26.38,26.72,27.29,-0.57,-2.0887,11602.46,31123.545
103,603496.SH,20190517,27.95,28.06,27.16,27.29,27.6,-0.31,-1.1232,16372.2,45074.275
104,603496.SH,20190516,28.2,28.35,27.2,27.6,28.29,-0.69,-2.439,17524.07,48592.893
105,603496.SH,20190515,28.19,28.89,27.9,28.29,27.97,0.32,1.1441,15993.86,45345.205
106,603496.SH,20190514,27.53,28.6,27.53,27.97,28.32,-0.35,-1.2359,9580.48,26936.809
107,603496.SH,20190513,28.05,28.85,27.94,28.32,28.43,-0.11,-0.3869,11171.42,31719.06
108,603496.SH,20190510,27.43,28.55,26.83,28.43,27.18,1.25,4.599,14184.1,39749.781
109,603496.SH,20190509,26.5,27.68,26.5,27.18,26.81,0.37,1.3801,13605.17,37060.305
110,603496.SH,20190508,26.51,27.37,26.26,26.81,27.07,-0.26,-0.9605,12673.1,34039.568
111,603496.SH,20190507,27.97,28.32,26.5,27.07,27.96,-0.89,-3.1831,22796.83,62659.525
112,603496.SH,20190506,28.5,30.4,27.96,27.96,31.07,-3.11,-10.0097,19519.41,55856.261
113,603496.SH,20190430,30.35,31.5,30.35,31.07,30.62,0.45,1.4696,9117.07,28353.15
114,603496.SH,20190429,32.19,32.2,30.33,30.62,31.93,-1.31,-4.1027,15851.24,49151.335
115,603496.SH,20190426,31.52,32.78,31.52,31.93,32.04,-0.11,-0.3433,12414.63,40015.498
116,603496.SH,20190425,33.0,33.26,31.69,32.04,32.83,-0.79,-2.4063,17350.08,56505.198
117,603496.SH,20190424,32.1,32.98,31.5,32.83,31.79,1.04,3.2715,29139.4,94730.28
118,603496.SH,20190423,32.27,32.61,31.58,31.79,32.48,-0.69,-2.1244,11250.68,36043.568
119,603496.SH,20190422,32.45,33.18,32.21,32.48,32.38,0.1,0.3088,24908.6,81442.004
120,603496.SH,20190419,32.8,32.92,32.05,32.38,32.75,-0.37,-1.1298,18084.95,58412.966
121,603496.SH,20190418,33.3,33.61,32.56,32.75,32.67,0.08,0.2449,35450.28,116797.818
122,603496.SH,20190417,33.53,33.87,32.48,32.67,33.64,-0.97,-2.8835,24150.96,79443.602
123,603496.SH,20190416,31.84,33.77,30.61,33.64,31.89,1.75,5.4876,34748.79,112758.831
124,603496.SH,20190415,33.19,33.52,31.89,31.89,32.5,-0.61,-1.8769,20042.11,65778.582
125,603496.SH,20190412,32.39,33.09,32.23,32.5,32.38,0.12,0.3706,14224.66,46433.513
126,603496.SH,20190411,33.55,33.72,31.84,32.38,33.6,-1.22,-3.631,22641.38,73697.118
127,603496.SH,20190410,33.3,33.98,33.1,33.6,33.3,0.3,0.9009,18242.76,61153.262
128,603496.SH,20190409,33.1,34.16,33.1,33.3,32.9,0.4,1.2158,25989.74,87552.124
129,603496.SH,20190408,35.3,35.49,32.58,32.9,35.25,-2.35,-6.6667,43514.84,145994.576
130,603496.SH,20190404,34.8,35.63,34.28,35.25,34.42,0.83,2.4114,44591.68,156660.132
131,603496.SH,20190403,34.43,35.26,34.0,34.42,34.68,-0.26,-0.7497,24609.46,85442.854
132,603496.SH,20190402,34.2,36.24,34.1,34.68,34.38,0.3,0.8726,43624.95,153821.568
133,603496.SH,20190401,31.8,34.8,31.8,34.38,31.71,2.67,8.4201,41666.86,139899.673
134,603496.SH,20190329,31.56,31.98,31.03,31.71,31.0,0.71,2.2903,25802.34,81536.717
