,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600872.SH,20191023,43.15,43.68,42.05,42.26,43.05,-0.79,-1.8351,39102.09,166930.415
1,600872.SH,20191022,41.99,43.3,41.21,43.05,41.86,1.19,2.8428,59297.21,253065.934
2,600872.SH,20191021,41.7,42.69,41.15,41.86,41.6,0.26,0.625,62330.52,260714.552
3,600872.SH,20191018,42.79,43.09,41.58,41.6,42.44,-0.84,-1.9793,52614.22,222435.642
4,600872.SH,20191017,42.88,43.37,42.15,42.44,42.57,-0.13,-0.3054,40247.01,171708.142
5,600872.SH,20191016,42.64,43.34,42.37,42.57,42.76,-0.19,-0.4443,49484.83,212337.608
6,600872.SH,20191015,43.44,43.97,42.5,42.76,43.32,-0.56,-1.2927,52495.44,225708.872
7,600872.SH,20191014,43.76,43.94,42.84,43.32,43.45,-0.13,-0.2992,48901.35,211416.336
8,600872.SH,20191011,44.36,44.54,43.08,43.45,44.3,-0.85,-1.9187,40703.7,177053.064
9,600872.SH,20191010,43.23,44.57,42.56,44.3,43.23,1.07,2.4751,55452.88,241969.167
10,600872.SH,20191009,43.17,43.73,42.82,43.23,43.56,-0.33,-0.7576,35986.49,155524.149
11,600872.SH,20191008,42.6,44.07,42.2,43.56,42.43,1.13,2.6632,77098.9,333990.504
12,600872.SH,20190930,41.5,43.1,41.46,42.43,41.28,1.15,2.7859,66177.57,282247.207
13,600872.SH,20190927,42.68,42.68,40.7,41.28,42.13,-0.85,-2.0176,53692.63,223545.345
14,600872.SH,20190926,42.37,43.5,41.81,42.13,41.94,0.19,0.453,60784.87,258923.866
15,600872.SH,20190925,42.1,42.78,41.6,41.94,41.85,0.09,0.2151,54892.26,232247.245
16,600872.SH,20190924,41.42,42.8,41.42,41.85,41.29,0.56,1.3563,79575.96,335936.537
17,600872.SH,20190923,41.08,41.48,40.11,41.29,41.08,0.21,0.5112,58167.23,238276.581
18,600872.SH,20190920,40.65,41.85,40.42,41.08,40.65,0.43,1.0578,61968.67,254890.121
19,600872.SH,20190919,40.9,40.99,40.03,40.65,40.8,-0.15,-0.3676,48359.1,195951.612
20,600872.SH,20190918,39.55,41.1,39.55,40.8,39.58,1.22,3.0824,102390.44,416191.704
21,600872.SH,20190917,39.65,39.7,39.1,39.58,39.74,-0.16,-0.4026,46427.31,182953.424
22,600872.SH,20190916,39.84,40.14,39.42,39.74,39.83,-0.09,-0.226,36496.81,144721.324
23,600872.SH,20190912,39.79,40.04,39.4,39.83,39.7,0.13,0.3275,30265.78,120367.155
