,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601168.SH,20191023,5.68,5.69,5.61,5.64,5.69,-0.05,-0.8787,98860.56,55871.56
1,601168.SH,20191022,5.64,5.7,5.62,5.69,5.64,0.05,0.8865,113219.71,64011.165
2,601168.SH,20191021,5.61,5.64,5.57,5.64,5.59,0.05,0.8945,103497.98,58041.707
3,601168.SH,20191018,5.65,5.67,5.55,5.59,5.64,-0.05,-0.8865,136939.41,76828.537
4,601168.SH,20191017,5.63,5.68,5.61,5.64,5.63,0.01,0.1776,96169.4,54225.62
5,601168.SH,20191016,5.67,5.69,5.62,5.63,5.66,-0.03,-0.53,90399.6,51127.72
6,601168.SH,20191015,5.71,5.73,5.64,5.66,5.73,-0.07,-1.2216,111060.51,62952.038
7,601168.SH,20191014,5.72,5.75,5.69,5.73,5.68,0.05,0.8803,143417.91,82078.643
8,601168.SH,20191011,5.66,5.69,5.62,5.68,5.66,0.02,0.3534,115339.74,65291.537
9,601168.SH,20191010,5.64,5.67,5.62,5.66,5.63,0.03,0.5329,94056.24,53138.404
10,601168.SH,20191009,5.56,5.64,5.54,5.63,5.57,0.06,1.0772,83905.26,47034.34
11,601168.SH,20191008,5.55,5.61,5.55,5.57,5.54,0.03,0.5415,85629.16,47752.462
12,601168.SH,20190930,5.62,5.64,5.54,5.54,5.61,-0.07,-1.2478,108126.27,60352.548
13,601168.SH,20190927,5.58,5.64,5.56,5.61,5.58,0.03,0.5376,92540.67,51917.395
14,601168.SH,20190926,5.68,5.71,5.56,5.58,5.66,-0.08,-1.4134,158999.02,89620.061
15,601168.SH,20190925,5.7,5.72,5.64,5.66,5.71,-0.05,-0.8757,115073.71,65335.276
16,601168.SH,20190924,5.72,5.77,5.71,5.71,5.72,-0.01,-0.1748,125270.46,71843.986
17,601168.SH,20190923,5.8,5.8,5.69,5.72,5.82,-0.1,-1.7182,146097.31,83521.05
18,601168.SH,20190920,5.87,5.87,5.81,5.82,5.87,-0.05,-0.8518,124113.5,72430.486
19,601168.SH,20190919,5.86,5.87,5.81,5.87,5.85,0.02,0.3419,113762.53,66445.092
20,601168.SH,20190918,5.86,5.89,5.84,5.85,5.85,0.0,0.0,94118.92,55163.978
21,601168.SH,20190917,5.98,5.99,5.84,5.85,6.01,-0.16,-2.6622,220252.06,129913.923
22,601168.SH,20190916,6.02,6.05,5.99,6.01,6.0,0.01,0.1667,186007.28,112099.918
23,601168.SH,20190912,6.01,6.02,5.95,6.0,5.97,0.03,0.5025,140695.47,84225.796
24,601168.SH,20190911,5.99,6.0,5.94,5.97,5.98,-0.01,-0.1672,164447.76,98092.881
25,601168.SH,20190910,5.98,6.05,5.94,5.98,6.0,-0.02,-0.3333,227542.75,136254.798
26,601168.SH,20190909,5.98,6.0,5.93,6.0,5.95,0.05,0.8403,202882.5,121071.57
27,601168.SH,20190906,5.98,6.02,5.91,5.95,5.98,-0.03,-0.5017,205189.61,122090.012
28,601168.SH,20190905,5.99,6.05,5.96,5.98,5.93,0.05,0.8432,355126.3,213463.151
29,601168.SH,20190904,5.86,5.95,5.84,5.93,5.86,0.07,1.1945,278537.4,164137.406
30,601168.SH,20190903,5.9,5.91,5.83,5.86,5.89,-0.03,-0.5093,228847.51,134185.394
31,601168.SH,20190902,5.79,5.94,5.75,5.89,5.63,0.26,4.6181,425895.38,249760.026
32,601168.SH,20190830,5.75,5.77,5.6,5.63,5.72,-0.09,-1.5734,188043.89,106853.598
33,601168.SH,20190829,5.77,5.77,5.7,5.72,5.76,-0.04,-0.6944,127463.56,73028.687
34,601168.SH,20190828,5.77,5.81,5.73,5.76,5.76,0.0,0.0,107501.75,62012.662
35,601168.SH,20190827,5.68,5.81,5.65,5.76,5.66,0.1,1.7668,193606.39,111263.209
36,601168.SH,20190826,5.63,5.69,5.62,5.66,5.73,-0.07,-1.2216,134811.77,76231.967
37,601168.SH,20190823,5.77,5.79,5.72,5.73,5.79,-0.06,-1.0363,117444.0,67573.382
38,601168.SH,20190822,5.82,5.83,5.75,5.79,5.82,-0.03,-0.5155,136089.48,78595.656
39,601168.SH,20190821,5.78,5.85,5.78,5.82,5.81,0.01,0.1721,107634.37,62514.633
40,601168.SH,20190820,5.8,5.88,5.77,5.81,5.81,0.0,0.0,165946.07,96809.156
41,601168.SH,20190819,5.69,5.82,5.65,5.81,5.67,0.14,2.4691,173248.63,99416.509
42,601168.SH,20190816,5.67,5.72,5.66,5.67,5.68,-0.01,-0.1761,114993.93,65382.73
43,601168.SH,20190815,5.68,5.69,5.57,5.68,5.76,-0.08,-1.3889,178230.82,100471.67
44,601168.SH,20190814,5.79,5.82,5.75,5.76,5.83,-0.07,-1.2007,152881.67,88310.123
45,601168.SH,20190813,5.7,5.84,5.7,5.83,5.73,0.1,1.7452,257960.46,149400.035
46,601168.SH,20190812,5.79,5.84,5.67,5.73,5.63,0.1,1.7762,183541.22,105419.952
47,601168.SH,20190809,5.69,5.77,5.62,5.63,5.66,-0.03,-0.53,115076.41,65503.053
48,601168.SH,20190808,5.71,5.75,5.63,5.66,5.62,0.04,0.7117,125087.12,70973.994
49,601168.SH,20190807,5.54,5.66,5.54,5.62,5.52,0.1,1.8116,171756.32,96539.145
50,601168.SH,20190806,5.6,5.64,5.46,5.52,5.69,-0.17,-2.9877,178376.78,98922.65
51,601168.SH,20190805,5.7,5.78,5.67,5.69,5.72,-0.03,-0.5245,110977.0,63547.814
52,601168.SH,20190802,5.72,5.73,5.67,5.72,5.79,-0.07,-1.209,129814.14,73951.6
53,601168.SH,20190801,5.82,5.84,5.77,5.79,5.85,-0.06,-1.0256,73467.77,42592.536
54,601168.SH,20190731,5.85,5.86,5.8,5.85,5.86,-0.01,-0.1706,83749.01,48855.47
55,601168.SH,20190730,5.81,5.9,5.8,5.86,5.79,0.07,1.209,119474.77,69996.65
56,601168.SH,20190729,5.82,5.84,5.77,5.79,5.81,-0.02,-0.3442,84902.94,49196.336
57,601168.SH,20190726,5.81,5.83,5.76,5.81,5.84,-0.03,-0.5137,107010.62,61998.391
58,601168.SH,20190725,5.87,5.88,5.81,5.84,5.87,-0.03,-0.5111,118340.61,69006.745
59,601168.SH,20190724,5.86,5.94,5.85,5.87,5.86,0.01,0.1706,128045.63,75399.639
60,601168.SH,20190723,5.88,5.9,5.81,5.86,5.87,-0.01,-0.1704,140657.87,82361.453
61,601168.SH,20190722,6.09,6.1,5.84,5.87,6.15,-0.28,-4.5528,251254.7,149337.475
62,601168.SH,20190719,6.09,6.19,6.05,6.15,6.05,0.1,1.6529,278086.62,170441.704
63,601168.SH,20190718,6.05,6.15,5.99,6.05,6.02,0.03,0.4983,175358.25,106256.013
64,601168.SH,20190717,6.04,6.09,5.99,6.02,6.06,-0.04,-0.6601,124233.0,75036.439
