,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002226.SZ,20191021,5.38,5.45,5.33,5.4,5.43,-0.03,-0.5525,36740.64,19817.156
1,002226.SZ,20191018,5.49,5.51,5.38,5.43,5.47,-0.04,-0.7313,46379.33,25216.986
2,002226.SZ,20191017,5.51,5.53,5.46,5.47,5.5,-0.03,-0.5455,44100.0,24225.408
3,002226.SZ,20191016,5.53,5.54,5.47,5.5,5.5,0.0,0.0,58991.0,32495.367
4,002226.SZ,20191015,5.46,5.52,5.43,5.5,5.47,0.03,0.5484,64036.0,35120.591
5,002226.SZ,20191014,5.34,5.53,5.34,5.47,5.31,0.16,3.0132,84922.18,46259.205
6,002226.SZ,20191011,5.31,5.33,5.25,5.31,5.31,0.0,0.0,40993.18,21697.065
7,002226.SZ,20191010,5.17,5.32,5.17,5.31,5.16,0.15,2.907,69372.18,36608.876
8,002226.SZ,20191009,5.13,5.18,5.09,5.16,5.13,0.03,0.5848,32165.0,16521.1
9,002226.SZ,20191008,5.18,5.22,5.11,5.13,5.15,-0.02,-0.3883,31603.0,16328.552
10,002226.SZ,20190930,5.21,5.25,5.12,5.15,5.21,-0.06,-1.1516,34203.0,17732.137
11,002226.SZ,20190927,5.13,5.23,5.12,5.21,5.13,0.08,1.5595,40497.0,21044.122
12,002226.SZ,20190926,5.32,5.36,5.12,5.13,5.32,-0.19,-3.5714,68695.0,35765.518
13,002226.SZ,20190925,5.44,5.44,5.29,5.32,5.44,-0.12,-2.2059,71652.43,38208.303
14,002226.SZ,20190924,5.48,5.5,5.42,5.44,5.48,-0.04,-0.7299,49166.0,26860.612
15,002226.SZ,20190923,5.61,5.61,5.43,5.48,5.61,-0.13,-2.3173,57711.0,31645.366
16,002226.SZ,20190920,5.62,5.65,5.54,5.61,5.61,0.0,0.0,62594.0,35012.988
17,002226.SZ,20190919,5.5,5.63,5.49,5.61,5.5,0.11,2.0,104622.0,58491.579
18,002226.SZ,20190918,5.47,5.6,5.47,5.5,5.47,0.03,0.5484,64887.33,35942.83
19,002226.SZ,20190917,5.55,5.56,5.43,5.47,5.56,-0.09,-1.6187,92494.81,50784.77
20,002226.SZ,20190916,5.59,5.65,5.54,5.56,5.57,-0.01,-0.1795,100172.87,55858.705
21,002226.SZ,20190912,5.61,5.61,5.55,5.57,5.57,0.0,0.0,75864.87,42257.942
22,002226.SZ,20190911,5.64,5.66,5.57,5.57,5.62,-0.05,-0.8897,85569.55,47937.393
23,002226.SZ,20190910,5.64,5.64,5.54,5.62,5.69,-0.07,-1.2302,159111.55,89133.436
24,002226.SZ,20190909,5.36,5.85,5.33,5.69,5.32,0.37,6.9549,345397.95,193777.911
25,002226.SZ,20190906,5.29,5.36,5.27,5.32,5.29,0.03,0.5671,69162.47,36739.658
26,002226.SZ,20190905,5.28,5.37,5.25,5.29,5.26,0.03,0.5703,101388.6,53858.661
27,002226.SZ,20190904,5.19,5.26,5.16,5.26,5.19,0.07,1.3487,90044.81,46962.989
28,002226.SZ,20190903,5.2,5.22,5.15,5.19,5.19,0.0,0.0,72828.7,37710.629
29,002226.SZ,20190902,5.1,5.21,5.08,5.19,5.08,0.11,2.1654,74418.0,38480.634
30,002226.SZ,20190830,5.23,5.26,5.05,5.08,5.23,-0.15,-2.8681,97879.02,50414.152
31,002226.SZ,20190829,5.14,5.28,5.12,5.23,5.14,0.09,1.751,119868.08,62460.268
32,002226.SZ,20190828,5.15,5.18,5.1,5.14,5.11,0.03,0.5871,68650.0,35305.643
33,002226.SZ,20190827,5.07,5.15,5.06,5.11,5.04,0.07,1.3889,73119.0,37386.083
34,002226.SZ,20190826,5.0,5.06,4.91,5.04,5.07,-0.03,-0.5917,63269.36,31658.018
35,002226.SZ,20190823,5.1,5.12,5.07,5.07,5.12,-0.05,-0.9766,60613.0,30841.077
36,002226.SZ,20190822,5.21,5.27,5.07,5.12,5.11,0.01,0.1957,116279.04,59860.659
37,002226.SZ,20190821,5.01,5.11,5.0,5.11,5.04,0.07,1.3889,79964.25,40585.466
38,002226.SZ,20190820,5.02,5.08,5.0,5.04,5.01,0.03,0.5988,70287.8,35465.555
39,002226.SZ,20190819,4.87,5.01,4.87,5.01,4.86,0.15,3.0864,83880.44,41528.261
40,002226.SZ,20190816,4.8,4.92,4.78,4.86,4.8,0.06,1.25,54082.46,26248.456
41,002226.SZ,20190815,4.71,4.82,4.69,4.8,4.83,-0.03,-0.6211,43233.0,20563.79
42,002226.SZ,20190814,4.89,4.91,4.82,4.83,4.84,-0.01,-0.2066,43435.0,21115.253
43,002226.SZ,20190813,4.8,4.85,4.76,4.84,4.85,-0.01,-0.2062,28455.0,13676.856
44,002226.SZ,20190812,4.8,4.85,4.78,4.85,4.78,0.07,1.4644,30067.0,14454.554
45,002226.SZ,20190809,4.86,4.89,4.75,4.78,4.83,-0.05,-1.0352,47318.04,22822.073
46,002226.SZ,20190808,4.86,4.89,4.81,4.83,4.83,0.0,0.0,35741.0,17329.466
47,002226.SZ,20190807,4.9,4.91,4.82,4.83,4.86,-0.03,-0.6173,33395.83,16227.008
48,002226.SZ,20190806,4.93,4.93,4.73,4.86,4.99,-0.13,-2.6052,79313.12,38210.794
49,002226.SZ,20190805,5.03,5.07,4.98,4.99,5.07,-0.08,-1.5779,49133.0,24678.534
50,002226.SZ,20190802,5.13,5.13,4.99,5.07,5.22,-0.15,-2.8736,90599.73,45951.134
51,002226.SZ,20190801,5.24,5.28,5.21,5.22,5.24,-0.02,-0.3817,47024.0,24589.082
52,002226.SZ,20190731,5.26,5.26,5.21,5.24,5.28,-0.04,-0.7576,38420.0,20110.111
53,002226.SZ,20190730,5.24,5.33,5.24,5.28,5.26,0.02,0.3802,36229.0,19174.895
54,002226.SZ,20190729,5.31,5.31,5.23,5.26,5.29,-0.03,-0.5671,38266.58,20116.915
55,002226.SZ,20190726,5.35,5.36,5.27,5.29,5.36,-0.07,-1.306,48426.0,25672.079
56,002226.SZ,20190725,5.4,5.42,5.33,5.36,5.43,-0.07,-1.2891,51522.32,27615.112
57,002226.SZ,20190724,5.39,5.45,5.33,5.43,5.35,0.08,1.4953,71785.6,38720.512
58,002226.SZ,20190723,5.2,5.35,5.2,5.35,5.23,0.12,2.2945,54801.0,28993.118
59,002226.SZ,20190722,5.39,5.42,5.18,5.23,5.38,-0.15,-2.7881,55547.0,29229.338
60,002226.SZ,20190719,5.4,5.47,5.37,5.38,5.39,-0.01,-0.1855,39458.0,21378.789
61,002226.SZ,20190718,5.49,5.49,5.38,5.39,5.51,-0.12,-2.1779,51253.0,27753.686
62,002226.SZ,20190717,5.48,5.52,5.45,5.51,5.46,0.05,0.9158,71373.0,39204.025
63,002226.SZ,20190716,5.43,5.48,5.4,5.46,5.45,0.01,0.1835,69126.58,37643.209
64,002226.SZ,20190715,5.33,5.45,5.26,5.45,5.34,0.11,2.0599,92573.84,49695.951
65,002226.SZ,20190712,5.24,5.37,5.24,5.34,5.22,0.12,2.2989,84969.88,45211.408
66,002226.SZ,20190711,5.24,5.28,5.18,5.22,5.21,0.01,0.1919,41217.0,21556.883
67,002226.SZ,20190710,5.28,5.29,5.2,5.21,5.27,-0.06,-1.1385,44700.0,23415.014
68,002226.SZ,20190709,5.25,5.29,5.21,5.27,5.25,0.02,0.381,47063.02,24690.694
69,002226.SZ,20190708,5.52,5.52,5.24,5.25,5.51,-0.26,-4.7187,108193.46,57602.746
70,002226.SZ,20190705,5.49,5.52,5.44,5.51,5.48,0.03,0.5474,48862.6,26817.889
71,002226.SZ,20190704,5.54,5.56,5.45,5.48,5.52,-0.04,-0.7246,60055.4,33003.279
72,002226.SZ,20190703,5.6,5.6,5.49,5.52,5.62,-0.1,-1.7794,70963.82,39198.226
