,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002054.SZ,20191018,7.73,7.85,7.57,7.61,7.75,-0.14,-1.8065,68125.44,52479.892
1,002054.SZ,20191017,7.76,7.85,7.72,7.75,7.76,-0.01,-0.1289,58870.12,45822.758
2,002054.SZ,20191016,7.89,7.95,7.73,7.76,7.95,-0.19,-2.3899,119902.04,93558.86
3,002054.SZ,20191015,8.0,8.19,7.9,7.95,7.97,-0.02,-0.2509,179265.34,144286.649
4,002054.SZ,20191014,7.85,8.04,7.77,7.97,7.71,0.26,3.3722,137318.29,108789.355
5,002054.SZ,20191011,7.8,7.85,7.67,7.71,7.79,-0.08,-1.027,59987.55,46397.049
6,002054.SZ,20191010,7.7,7.84,7.65,7.79,7.66,0.13,1.6971,75030.37,58299.961
7,002054.SZ,20191009,7.59,7.66,7.52,7.66,7.58,0.08,1.0554,40918.79,31098.71
8,002054.SZ,20191008,7.56,7.66,7.56,7.58,7.51,0.07,0.9321,54680.15,41677.075
9,002054.SZ,20190930,7.5,7.61,7.47,7.51,7.49,0.02,0.267,48406.51,36508.668
10,002054.SZ,20190927,7.38,7.52,7.38,7.49,7.38,0.11,1.4905,45993.98,34384.252
11,002054.SZ,20190926,7.62,7.65,7.35,7.38,7.57,-0.19,-2.5099,76463.87,57022.904
12,002054.SZ,20190925,7.76,7.77,7.57,7.57,7.81,-0.24,-3.073,81642.72,62434.337
13,002054.SZ,20190924,7.83,7.91,7.77,7.81,7.82,-0.01,-0.1279,76581.94,60141.262
14,002054.SZ,20190923,7.96,7.96,7.76,7.82,8.0,-0.18,-2.25,96270.23,75133.03
15,002054.SZ,20190920,8.09,8.12,8.0,8.0,8.1,-0.1,-1.2346,76482.58,61537.077
16,002054.SZ,20190919,8.08,8.11,7.92,8.1,8.06,0.04,0.4963,96395.64,77332.501
17,002054.SZ,20190918,8.14,8.19,8.0,8.06,8.14,-0.08,-0.9828,106073.15,85859.486
18,002054.SZ,20190917,8.48,8.48,8.11,8.14,8.48,-0.34,-4.0094,169042.34,139144.475
19,002054.SZ,20190916,8.5,8.6,8.43,8.48,8.47,0.01,0.1181,140830.88,119595.516
20,002054.SZ,20190912,8.53,8.55,8.38,8.47,8.45,0.02,0.2367,141512.35,119600.173
21,002054.SZ,20190911,8.44,8.77,8.43,8.45,8.54,-0.09,-1.0539,318196.03,273134.923
22,002054.SZ,20190910,8.29,8.58,8.24,8.54,8.27,0.27,3.2648,331095.08,279517.592
23,002054.SZ,20190909,8.25,8.28,8.16,8.27,8.19,0.08,0.9768,220188.14,181008.969
24,002054.SZ,20190906,8.29,8.32,8.13,8.19,8.29,-0.1,-1.2063,213871.29,175264.679
25,002054.SZ,20190905,8.04,8.36,8.02,8.29,8.0,0.29,3.625,336959.62,275528.472
26,002054.SZ,20190904,8.02,8.05,7.92,8.0,8.02,-0.02,-0.2494,125902.93,100413.415
27,002054.SZ,20190903,8.01,8.16,7.97,8.02,8.0,0.02,0.25,149212.88,120094.077
28,002054.SZ,20190902,7.84,8.03,7.84,8.0,7.86,0.14,1.7812,113699.82,90701.316
29,002054.SZ,20190830,8.15,8.18,7.8,7.86,8.13,-0.27,-3.321,184560.97,147338.288
30,002054.SZ,20190829,8.35,8.35,8.11,8.13,8.36,-0.23,-2.7512,215896.33,176938.802
31,002054.SZ,20190828,8.15,8.44,7.97,8.36,8.08,0.28,3.4653,338020.34,278825.977
32,002054.SZ,20190827,8.01,8.17,7.96,8.08,7.93,0.15,1.8916,176655.83,142616.13
33,002054.SZ,20190826,7.9,8.06,7.84,7.93,8.18,-0.25,-3.0562,193248.87,153749.205
34,002054.SZ,20190823,8.02,8.4,7.93,8.18,8.11,0.07,0.8631,267912.19,218760.483
35,002054.SZ,20190822,8.13,8.14,7.86,8.11,7.99,0.12,1.5019,204383.79,164249.145
36,002054.SZ,20190821,7.84,8.1,7.81,7.99,7.84,0.15,1.9133,205568.03,164247.656
37,002054.SZ,20190820,7.9,8.03,7.77,7.84,7.9,-0.06,-0.7595,167341.02,131985.409
38,002054.SZ,20190819,7.78,7.96,7.7,7.9,7.68,0.22,2.8646,205735.99,160857.281
39,002054.SZ,20190816,7.59,7.8,7.52,7.68,7.61,0.07,0.9198,162511.93,124928.909
40,002054.SZ,20190815,7.4,7.66,7.3,7.61,7.66,-0.05,-0.6527,124613.42,93297.14
41,002054.SZ,20190814,7.67,7.85,7.62,7.66,7.58,0.08,1.0554,181779.59,139876.375
42,002054.SZ,20190813,7.5,7.58,7.45,7.58,7.62,-0.04,-0.5249,106182.04,79838.03
43,002054.SZ,20190812,7.42,7.65,7.33,7.62,7.37,0.25,3.3921,177776.09,133967.656
44,002054.SZ,20190809,7.62,7.67,7.31,7.37,7.55,-0.18,-2.3841,155024.87,115684.336
45,002054.SZ,20190808,7.57,7.67,7.52,7.55,7.57,-0.02,-0.2642,121114.49,91912.789
46,002054.SZ,20190807,7.7,7.75,7.54,7.57,7.57,0.0,0.0,161089.22,123071.439
47,002054.SZ,20190806,7.6,7.72,7.27,7.57,8.01,-0.44,-5.4931,278553.2,209890.45
48,002054.SZ,20190805,8.23,8.34,8.0,8.01,8.27,-0.26,-3.1439,218935.32,178336.435
49,002054.SZ,20190802,8.63,8.65,8.15,8.27,8.87,-0.6,-6.7644,321900.0,270277.692
50,002054.SZ,20190801,8.84,9.1,8.75,8.87,9.03,-0.16,-1.7719,228357.33,204160.544
51,002054.SZ,20190731,9.17,9.25,9.01,9.03,9.11,-0.08,-0.8782,197142.31,179521.363
52,002054.SZ,20190730,9.21,9.39,9.06,9.11,9.33,-0.22,-2.358,291248.51,268295.583
53,002054.SZ,20190729,9.15,9.48,8.93,9.33,9.21,0.12,1.3029,312759.71,288590.751
54,002054.SZ,20190726,9.46,9.7,9.16,9.21,9.57,-0.36,-3.7618,377815.31,355895.276
