,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002128.SZ,20191018,8.45,8.47,8.24,8.29,8.37,-0.08,-0.9558,87711.05,73209.63
1,002128.SZ,20191017,8.47,8.47,8.31,8.37,8.45,-0.08,-0.9467,61295.77,51263.171
2,002128.SZ,20191016,8.43,8.49,8.41,8.45,8.42,0.03,0.3563,52071.52,43963.3
3,002128.SZ,20191015,8.42,8.45,8.39,8.42,8.45,-0.03,-0.355,49231.02,41436.481
4,002128.SZ,20191014,8.43,8.52,8.38,8.45,8.4,0.05,0.5952,80292.87,67977.105
5,002128.SZ,20191011,8.36,8.41,8.3,8.4,8.34,0.06,0.7194,63142.5,52805.876
6,002128.SZ,20191010,8.28,8.35,8.27,8.34,8.26,0.08,0.9685,56765.75,47243.387
7,002128.SZ,20191009,8.19,8.28,8.15,8.26,8.21,0.05,0.609,47329.78,38927.264
8,002128.SZ,20191008,8.19,8.26,8.18,8.21,8.17,0.04,0.4896,37961.79,31220.885
9,002128.SZ,20190930,8.25,8.28,8.17,8.17,8.29,-0.12,-1.4475,52346.73,43037.808
10,002128.SZ,20190927,8.49,8.49,8.26,8.29,8.41,-0.12,-1.4269,96599.35,80360.179
11,002128.SZ,20190926,8.3,8.48,8.29,8.41,8.29,0.12,1.4475,112011.38,93902.032
12,002128.SZ,20190925,8.33,8.33,8.26,8.29,8.36,-0.07,-0.8373,36987.28,30664.784
13,002128.SZ,20190924,8.3,8.42,8.27,8.36,8.3,0.06,0.7229,63630.29,53103.052
14,002128.SZ,20190923,8.37,8.39,8.21,8.3,8.39,-0.09,-1.0727,88554.77,73336.195
15,002128.SZ,20190920,8.47,8.48,8.39,8.39,8.48,-0.09,-1.0613,60937.89,51301.327
16,002128.SZ,20190919,8.48,8.51,8.39,8.48,8.47,0.01,0.1181,66218.82,55842.271
17,002128.SZ,20190918,8.5,8.56,8.46,8.47,8.52,-0.05,-0.5869,55857.75,47490.501
18,002128.SZ,20190917,8.68,8.72,8.48,8.52,8.71,-0.19,-2.1814,73106.48,62670.793
19,002128.SZ,20190916,8.72,8.78,8.66,8.71,8.65,0.06,0.6936,104111.19,90811.396
20,002128.SZ,20190912,8.62,8.67,8.6,8.65,8.63,0.02,0.2317,61063.88,52761.646
21,002128.SZ,20190911,8.62,8.69,8.59,8.63,8.59,0.04,0.4657,64309.28,55572.39
22,002128.SZ,20190910,8.6,8.64,8.56,8.59,8.62,-0.03,-0.348,74268.97,63854.446
23,002128.SZ,20190909,8.63,8.65,8.55,8.62,8.57,0.05,0.5834,74505.53,64045.648
24,002128.SZ,20190906,8.56,8.61,8.54,8.57,8.55,0.02,0.2339,61957.38,53112.827
25,002128.SZ,20190905,8.56,8.68,8.55,8.55,8.53,0.02,0.2345,150848.34,130038.475
26,002128.SZ,20190904,8.48,8.54,8.43,8.53,8.49,0.04,0.4711,113301.06,96116.262
27,002128.SZ,20190903,8.55,8.57,8.46,8.49,8.55,-0.06,-0.7018,64477.23,54756.526
28,002128.SZ,20190902,8.4,8.57,8.38,8.55,8.35,0.2,2.3952,116346.79,99041.44
29,002128.SZ,20190830,8.4,8.41,8.3,8.35,8.33,0.02,0.2401,72475.61,60527.331
30,002128.SZ,20190829,8.42,8.45,8.3,8.33,8.46,-0.13,-1.5366,50994.24,42644.773
31,002128.SZ,20190828,8.36,8.48,8.33,8.46,8.42,0.04,0.4751,58268.65,49014.848
32,002128.SZ,20190827,8.37,8.48,8.35,8.42,8.36,0.06,0.7177,114464.91,96384.059
33,002128.SZ,20190826,8.1,8.43,8.08,8.36,8.27,0.09,1.0883,185310.86,153879.03
34,002128.SZ,20190823,8.2,8.34,8.19,8.27,8.04,0.23,2.8607,133654.7,110605.178
35,002128.SZ,20190822,8.08,8.08,7.96,8.04,8.05,-0.01,-0.1242,52556.26,42068.58
36,002128.SZ,20190821,8.08,8.11,8.03,8.05,8.08,-0.03,-0.3713,49714.49,40080.796
37,002128.SZ,20190820,8.04,8.2,8.03,8.08,8.04,0.04,0.4975,78803.94,64039.81
38,002128.SZ,20190819,7.88,8.04,7.88,8.04,7.87,0.17,2.1601,68776.94,54856.731
39,002128.SZ,20190816,7.86,7.92,7.8,7.87,7.87,0.0,0.0,46769.67,36813.74
40,002128.SZ,20190815,7.78,7.88,7.7,7.87,7.91,-0.04,-0.5057,58865.09,45767.815
41,002128.SZ,20190814,7.95,7.99,7.88,7.91,7.87,0.04,0.5083,34204.0,27137.293
42,002128.SZ,20190813,7.88,7.9,7.83,7.87,7.94,-0.07,-0.8816,27604.44,21722.003
43,002128.SZ,20190812,7.79,7.95,7.76,7.94,7.8,0.14,1.7949,39090.61,30809.754
44,002128.SZ,20190809,7.93,7.93,7.76,7.8,7.9,-0.1,-1.2658,49268.87,38762.66
45,002128.SZ,20190808,7.93,7.95,7.87,7.9,7.89,0.01,0.1267,48176.63,38051.107
46,002128.SZ,20190807,7.93,7.95,7.82,7.89,7.89,0.0,0.0,61595.47,48549.178
47,002128.SZ,20190806,8.09,8.09,7.78,7.89,8.12,-0.23,-2.8325,99515.96,78714.025
48,002128.SZ,20190805,8.2,8.2,8.12,8.12,8.22,-0.1,-1.2165,71225.18,58164.528
49,002128.SZ,20190802,8.3,8.33,8.11,8.22,8.42,-0.2,-2.3753,108138.82,88821.776
50,002128.SZ,20190801,8.48,8.5,8.36,8.42,8.52,-0.1,-1.1737,82502.31,69484.608
51,002128.SZ,20190731,8.47,8.55,8.46,8.52,8.49,0.03,0.3534,56160.97,47785.199
52,002128.SZ,20190730,8.46,8.55,8.42,8.49,8.44,0.05,0.5924,56812.28,48321.691
53,002128.SZ,20190729,8.48,8.48,8.41,8.44,8.45,-0.01,-0.1183,39921.09,33704.701
54,002128.SZ,20190726,8.44,8.46,8.38,8.45,8.47,-0.02,-0.2361,59899.4,50426.758
55,002128.SZ,20190725,8.43,8.48,8.39,8.47,8.43,0.04,0.4745,49717.2,41991.729
56,002128.SZ,20190724,8.36,8.5,8.35,8.43,8.35,0.08,0.9581,64525.02,54446.744
57,002128.SZ,20190723,8.36,8.4,8.27,8.35,8.37,-0.02,-0.2389,66358.02,55235.657
58,002128.SZ,20190722,8.45,8.45,8.3,8.37,8.43,-0.06,-0.7117,49547.55,41470.871
59,002128.SZ,20190719,8.36,8.46,8.34,8.43,8.33,0.1,1.2005,54649.84,46057.812
60,002128.SZ,20190718,8.37,8.4,8.32,8.33,8.4,-0.07,-0.8333,58747.07,49079.991
61,002128.SZ,20190717,8.43,8.46,8.38,8.4,8.44,-0.04,-0.4739,57206.17,48166.429
62,002128.SZ,20190716,8.35,8.46,8.33,8.44,8.37,0.07,0.8363,80522.2,67770.36
63,002128.SZ,20190715,8.34,8.43,8.21,8.37,8.34,0.03,0.3597,85714.28,71362.701
64,002128.SZ,20190712,8.31,8.38,8.29,8.34,8.31,0.03,0.361,50995.2,42488.741
65,002128.SZ,20190711,8.36,8.41,8.28,8.31,8.3,0.01,0.1205,58304.6,48609.632
66,002128.SZ,20190710,8.41,8.43,8.28,8.3,8.43,-0.13,-1.5421,70632.08,58849.471
67,002128.SZ,20190709,8.5,8.5,8.33,8.43,8.47,-0.04,-0.4723,64472.81,54180.872
68,002128.SZ,20190708,8.8,8.8,8.42,8.47,8.82,-0.35,-3.9683,127912.93,109365.628
69,002128.SZ,20190705,8.77,8.82,8.7,8.82,8.75,0.07,0.8,67305.23,59032.552
70,002128.SZ,20190704,8.8,8.82,8.72,8.75,8.76,-0.01,-0.1142,47934.12,42032.898
71,002128.SZ,20190703,8.84,8.84,8.72,8.76,8.87,-0.11,-1.2401,70634.53,61900.679
72,002128.SZ,20190702,8.86,8.89,8.8,8.87,8.88,-0.01,-0.1126,91592.98,81019.501
73,002128.SZ,20190701,8.77,8.89,8.77,8.88,8.65,0.23,2.659,106251.44,93877.968
74,002128.SZ,20190628,8.73,8.76,8.61,8.65,8.74,-0.09,-1.0297,63381.85,54904.104
75,002128.SZ,20190627,8.75,8.83,8.71,8.74,8.75,-0.01,-0.1143,69040.92,60485.681
76,002128.SZ,20190626,8.68,8.79,8.67,8.75,8.73,0.02,0.2291,68125.38,59595.705
77,002128.SZ,20190625,8.75,8.79,8.59,8.73,8.79,-0.06,-0.6826,88457.95,76828.057
78,002128.SZ,20190624,8.81,8.94,8.73,8.79,8.8,-0.01,-0.1136,108694.77,95877.144
79,002128.SZ,20190621,8.72,8.88,8.71,8.8,8.69,0.11,1.2658,115554.7,101754.623
80,002128.SZ,20190620,8.47,8.78,8.46,8.69,8.5,0.19,2.2353,126790.23,109715.868
81,002128.SZ,20190619,8.51,8.58,8.5,8.5,8.4,0.1,1.1905,103993.45,88825.162
82,002128.SZ,20190618,8.52,8.52,8.36,8.4,8.51,-0.11,-1.2926,81339.88,68564.509
83,002128.SZ,20190617,8.46,8.53,8.43,8.51,8.49,0.02,0.2356,70783.1,60039.171
84,002128.SZ,20190614,8.49,8.55,8.43,8.49,8.49,0.0,0.0,84918.96,72086.406
85,002128.SZ,20190613,8.47,8.56,8.46,8.49,8.49,0.0,0.0,70336.37,59811.456
86,002128.SZ,20190612,8.51,8.57,8.46,8.49,8.55,-0.06,-0.7018,85659.13,72939.17
87,002128.SZ,20190611,8.3,8.56,8.27,8.55,8.26,0.29,3.5109,130651.52,110388.354
88,002128.SZ,20190610,8.28,8.37,8.24,8.26,8.26,0.0,0.0,76902.83,63792.437
89,002128.SZ,20190606,8.38,8.39,8.22,8.26,8.36,-0.1,-1.1962,77506.15,64197.343
90,002128.SZ,20190605,8.36,8.47,8.33,8.36,8.29,0.07,0.8444,97028.79,81535.322
91,002128.SZ,20190604,8.38,8.42,8.24,8.29,8.41,-0.12,-1.4269,87683.53,72935.423
92,002128.SZ,20190603,8.55,8.56,8.35,8.41,8.56,-0.15,-1.7523,99946.44,84432.348
93,002128.SZ,20190531,8.68,8.75,8.5,8.56,8.7,-0.14,-1.6092,101798.31,87706.496
94,002128.SZ,20190530,8.68,8.73,8.62,8.7,8.72,-0.02,-0.2294,59386.48,51490.222
95,002128.SZ,20190529,8.75,8.8,8.66,8.72,8.76,-0.04,-0.4566,66127.57,57677.118
96,002128.SZ,20190528,8.8,8.85,8.73,8.76,8.83,-0.07,-0.7928,82806.42,72713.479
97,002128.SZ,20190527,8.75,8.87,8.64,8.83,8.75,0.08,0.9143,92596.66,81208.565
98,002128.SZ,20190524,8.65,8.8,8.62,8.75,8.67,0.08,0.9227,79731.11,69470.282
99,002128.SZ,20190523,8.68,8.89,8.59,8.67,8.73,-0.06,-0.6873,107061.93,93471.35
100,002128.SZ,20190522,8.91,8.91,8.67,8.73,8.85,-0.12,-1.3559,87510.03,76726.335
101,002128.SZ,20190521,8.6,8.88,8.59,8.85,8.59,0.26,3.0268,120815.42,106267.966
102,002128.SZ,20190520,8.66,8.7,8.43,8.59,8.62,-0.03,-0.348,104880.86,89914.577
103,002128.SZ,20190517,8.96,8.96,8.6,8.62,8.96,-0.34,-3.7946,118033.76,103204.253
104,002128.SZ,20190516,8.88,8.98,8.8,8.96,8.8,0.16,1.8182,98252.88,87595.337
105,002128.SZ,20190515,8.7,8.83,8.67,8.8,8.62,0.18,2.0882,98022.44,85758.351
106,002128.SZ,20190514,8.67,8.8,8.61,8.62,8.75,-0.13,-1.4857,98872.45,86019.632
107,002128.SZ,20190513,8.69,8.82,8.66,8.75,8.8,-0.05,-0.5682,84891.92,74397.976
108,002128.SZ,20190510,8.6,8.8,8.52,8.8,8.57,0.23,2.6838,115607.12,100577.335
109,002128.SZ,20190509,8.64,8.74,8.57,8.57,8.76,-0.19,-2.1689,90243.59,77910.825
110,002128.SZ,20190508,8.64,8.85,8.58,8.76,8.81,-0.05,-0.5675,106794.22,93396.581
111,002128.SZ,20190507,8.73,8.84,8.7,8.81,8.7,0.11,1.2644,140957.06,123767.542
112,002128.SZ,20190506,9.1,9.14,8.53,8.7,9.42,-0.72,-7.6433,268144.95,236739.598
113,002128.SZ,20190430,9.23,9.45,9.2,9.42,9.17,0.25,2.7263,135630.93,126830.817
114,002128.SZ,20190429,9.42,9.48,9.15,9.17,9.35,-0.18,-1.9251,184032.61,171391.666
115,002128.SZ,20190426,9.32,9.5,9.3,9.35,9.26,0.09,0.9719,157356.85,147854.39
116,002128.SZ,20190425,9.47,9.73,9.24,9.26,9.49,-0.23,-2.4236,254644.4,242985.255
117,002128.SZ,20190424,9.34,9.59,9.32,9.49,9.26,0.23,2.4838,180034.15,170148.208
118,002128.SZ,20190423,9.55,9.56,9.22,9.26,9.71,-0.45,-4.6344,269521.21,252902.71
119,002128.SZ,20190422,10.03,10.03,9.58,9.71,9.99,-0.28,-2.8028,220861.88,214860.412
120,002128.SZ,20190419,9.71,10.06,9.56,9.99,9.69,0.3,3.096,245312.86,240486.102
121,002128.SZ,20190418,9.79,9.82,9.65,9.69,9.79,-0.1,-1.0215,104144.47,101145.78
122,002128.SZ,20190417,9.85,9.97,9.74,9.79,9.87,-0.08,-0.8105,163897.24,161283.657
123,002128.SZ,20190416,9.55,9.87,9.5,9.87,9.56,0.31,3.2427,184598.19,179550.351
124,002128.SZ,20190415,9.8,9.86,9.55,9.56,9.69,-0.13,-1.3416,131795.06,128258.016
125,002128.SZ,20190412,9.65,9.76,9.57,9.69,9.63,0.06,0.6231,141015.45,136343.406
126,002128.SZ,20190411,9.85,10.0,9.57,9.63,9.93,-0.3,-3.0211,188584.41,183562.4
127,002128.SZ,20190410,9.87,9.98,9.7,9.93,9.93,0.0,0.0,176321.4,173550.215
128,002128.SZ,20190409,10.08,10.08,9.82,9.93,10.13,-0.2,-1.9743,192373.27,190819.033
129,002128.SZ,20190408,10.06,10.29,9.84,10.13,9.91,0.22,2.22,328172.63,330798.033
130,002128.SZ,20190404,9.95,10.06,9.79,9.91,9.85,0.06,0.6091,268508.79,266553.955
131,002128.SZ,20190403,9.6,9.89,9.5,9.85,9.66,0.19,1.9669,260253.43,254467.917
132,002128.SZ,20190402,9.58,9.83,9.55,9.66,9.59,0.07,0.7299,267047.36,258387.083
133,002128.SZ,20190401,9.14,9.77,9.14,9.59,9.11,0.48,5.2689,328173.35,311408.7
134,002128.SZ,20190329,8.86,9.11,8.82,9.11,8.85,0.26,2.9379,188289.53,170421.029
135,002128.SZ,20190328,8.86,9.04,8.79,8.85,8.86,-0.01,-0.1129,111890.8,99890.469
136,002128.SZ,20190327,8.75,8.92,8.68,8.86,8.7,0.16,1.8391,108350.36,95433.097
137,002128.SZ,20190326,8.93,8.96,8.69,8.7,8.89,-0.19,-2.1372,152542.73,134512.276
138,002128.SZ,20190325,8.94,9.04,8.88,8.89,9.07,-0.18,-1.9846,121532.44,108769.755
139,002128.SZ,20190322,9.09,9.09,8.96,9.07,9.07,0.0,0.0,145558.08,131375.32
140,002128.SZ,20190321,9.08,9.13,9.0,9.07,9.1,-0.03,-0.3297,141082.29,127977.12
141,002128.SZ,20190320,9.08,9.22,8.94,9.1,9.07,0.03,0.3308,180291.62,163585.31
142,002128.SZ,20190319,9.26,9.26,9.05,9.07,9.26,-0.19,-2.0518,212429.37,193739.292
143,002128.SZ,20190318,8.98,9.27,8.93,9.26,8.97,0.29,3.233,275197.21,251095.274
144,002128.SZ,20190315,8.94,9.04,8.9,8.97,8.94,0.03,0.3356,168710.71,151273.948
145,002128.SZ,20190314,8.86,9.08,8.83,8.94,8.89,0.05,0.5624,204010.82,182516.253
146,002128.SZ,20190313,8.93,9.05,8.8,8.89,8.97,-0.08,-0.8919,200883.83,179564.425
147,002128.SZ,20190312,9.0,9.11,8.84,8.97,8.72,0.25,2.867,302918.65,272717.383
148,002128.SZ,20190311,8.39,8.74,8.39,8.72,8.54,0.18,2.1077,157947.26,136412.106
149,002128.SZ,20190308,8.9,8.96,8.49,8.54,9.04,-0.5,-5.531,327682.26,285544.996
150,002128.SZ,20190307,8.88,9.15,8.82,9.04,8.91,0.13,1.459,288402.06,259463.661
151,002128.SZ,20190306,8.8,8.95,8.75,8.91,8.8,0.11,1.25,260376.4,230893.272
152,002128.SZ,20190305,8.67,8.8,8.62,8.8,8.66,0.14,1.6166,240093.43,208950.28
153,002128.SZ,20190304,8.64,8.83,8.58,8.66,8.56,0.1,1.1682,281802.5,245654.899
154,002128.SZ,20190301,8.53,8.58,8.42,8.56,8.48,0.08,0.9434,169106.48,143948.408
155,002128.SZ,20190228,8.51,8.61,8.44,8.48,8.49,-0.01,-0.1178,153224.38,130638.053
156,002128.SZ,20190227,8.59,8.73,8.41,8.49,8.48,0.01,0.1179,247648.94,212135.609
157,002128.SZ,20190226,8.42,8.85,8.3,8.48,8.4,0.08,0.9524,380763.77,326730.964
158,002128.SZ,20190225,8.02,8.43,8.02,8.4,7.99,0.41,5.1314,280907.03,231288.663
159,002128.SZ,20190222,7.85,8.01,7.83,7.99,7.9,0.09,1.1392,117336.74,92982.027
160,002128.SZ,20190221,7.94,8.02,7.9,7.9,7.95,-0.05,-0.6289,159617.57,127350.785
161,002128.SZ,20190220,7.93,8.01,7.88,7.95,7.9,0.05,0.6329,121319.75,96401.832
162,002128.SZ,20190219,7.94,8.0,7.83,7.9,7.94,-0.04,-0.5038,127965.21,101108.05
163,002128.SZ,20190218,7.88,7.95,7.8,7.94,7.75,0.19,2.4516,113235.05,89382.269
164,002128.SZ,20190215,7.86,7.92,7.73,7.75,7.87,-0.12,-1.5248,96190.49,75111.874
165,002128.SZ,20190214,7.88,7.95,7.84,7.87,7.88,-0.01,-0.1269,97136.98,76683.087
166,002128.SZ,20190213,7.81,7.91,7.74,7.88,7.79,0.09,1.1553,150766.22,118196.613
